Administrative_Duration,Informational_Duration,ProductRelated_Duration,BounceRates,ExitRates,PageValues,Administrative,Informational,ProductRelated,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,18.2,0.15,0.15,0,0,0,4,0,Sep,3,2,1,13,Returning_Visitor,FALSE,0
125.4533333,44.4,2240.996667,0.027118644,0.043050847,21.74067473,7,1,54,0,Jul,2,2,6,1,Returning_Visitor,FALSE,1
319.4,251.8,2525.307766,0,0.010606061,52.97841866,3,1,53,0,Jul,2,2,9,4,Returning_Visitor,FALSE,1
117.8,0,267.8,0.025,0.04375,0,4,0,12,0,Sep,3,2,3,13,Returning_Visitor,FALSE,0
126,6,1101.803333,0,0.002721088,4.406578162,2,1,47,0,Nov,2,2,1,4,Returning_Visitor,FALSE,0
4,0,877.6666667,0,0.003571429,0,1,0,28,0,Nov,2,2,9,2,New_Visitor,TRUE,0
0,0,401.9,0.056140351,0.092982456,0,0,0,19,0,Aug,1,1,2,1,Returning_Visitor,FALSE,0
114.2,0,360.1816667,0,0.008800253,0,7,0,26,0,Nov,1,1,1,2,Returning_Visitor,FALSE,0
0,0,923.22,0,0,0,0,0,19,0,Aug,1,1,1,4,Returning_Visitor,FALSE,0
165.2,0,983.425,0,0.010526316,0,2,0,36,0,Aug,2,4,8,6,New_Visitor,TRUE,0
0,0,41.13333333,0.025,0.0625,0,0,0,8,0,Jul,2,2,9,1,Returning_Visitor,FALSE,0
191.4,0,789.5333333,0.025,0.0375,0,2,0,7,0,Nov,3,3,3,5,Returning_Visitor,TRUE,0
484.4615789,14,898.4915789,0.004269006,0.03466118,0,14,2,33,0,Sep,1,8,1,3,Returning_Visitor,FALSE,0
419.1795254,0,10278.90421,0.0128,0.02480939,14.4030575,15,0,110,0,Oct,2,2,3,3,Returning_Visitor,FALSE,0
149.95,0,57.4,0,0.04,0,4,0,1,0,Jul,1,8,1,5,Returning_Visitor,FALSE,0
36.86666667,0,3886.823333,0.002090592,0.015563298,0,5,0,123,0,June,2,2,1,4,Returning_Visitor,FALSE,0
79.6,0,627.6542857,0.007142857,0.008214286,0,3,0,28,0,Sep,1,2,2,2,Returning_Visitor,FALSE,0
0,0,16.2,0,0.1,0,0,0,2,0,Oct,1,1,1,2,New_Visitor,FALSE,0
69.6,53,92.7,0,0.02,0,5,3,6,0,Jul,2,6,1,3,New_Visitor,TRUE,0
58.4,0,3708.392857,0.002631579,0.020467836,11.7031641,2,0,54,0,Sep,4,2,9,13,Returning_Visitor,FALSE,1
202.1333333,0,721.1833333,0,0.008,0,3,0,23,0,Sep,1,1,1,2,New_Visitor,FALSE,0
0,0,132.4,0,0.033333333,0,0,0,3,0,June,3,2,1,1,Returning_Visitor,FALSE,0
34.3,0,722.1333333,0.018181818,0.045,0,1,0,22,0,Sep,2,2,8,1,Returning_Visitor,FALSE,0
0,27.6,1167.187143,0.030769231,0.040384615,0,0,3,11,0,June,3,2,2,2,Returning_Visitor,FALSE,0
70.93333333,560,810.8333333,0,0.028070175,9.163038423,3,3,16,0,Jul,2,2,1,2,Returning_Visitor,FALSE,0
243.65,0,234.0166667,0.016,0.022,0,13,0,20,0,Oct,2,2,1,2,Returning_Visitor,FALSE,0
0,0,252.3,0,0,22.15399132,0,0,6,0,Nov,1,1,7,3,Returning_Visitor,FALSE,1
170.15,0,71.35,0,0.002352941,0,10,0,11,0,Aug,2,2,1,2,New_Visitor,FALSE,0
0,0,1543.423333,0.02804878,0.057723577,10.15253138,0,0,83,0,Sep,2,6,4,1,Returning_Visitor,FALSE,0
134,0,1429.616667,0,0.00952381,0,1,0,21,0,Nov,1,1,2,2,New_Visitor,FALSE,0
0,0,2214.666667,0,0.003921569,92.9041786,0,0,16,0,Oct,2,2,1,2,New_Visitor,FALSE,1
67.5,100.2,1770.8,0.026315789,0.035087719,0,2,2,17,0,Nov,2,2,2,2,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,June,2,4,9,3,Returning_Visitor,FALSE,0
30.2,0,293.0333333,0.019047619,0.025396825,9.775216594,1,0,20,0,Nov,1,2,1,1,Returning_Visitor,FALSE,0
49.2,0,300.7666667,0.004761905,0.022222222,0,3,0,17,0,Jul,1,1,3,4,Returning_Visitor,FALSE,0
81.6,0,2230.600476,0.0125,0.023125,0,2,1,32,0,Jul,2,2,9,1,Returning_Visitor,FALSE,0
98.1,28.2,4994.848002,0.019799499,0.036825949,0,3,2,130,0,Sep,2,2,4,1,Returning_Visitor,TRUE,0
67,0,533.3,0,0.016666667,0,2,0,8,0,Sep,3,2,9,2,New_Visitor,FALSE,0
706.5566667,0,1572.816667,0.007017544,0.024948268,0,10,0,53,0,Nov,3,2,1,1,Returning_Visitor,FALSE,0
0,5,122.4,0.028571429,0.042857143,0,0,2,5,0,Jul,3,2,2,4,Returning_Visitor,TRUE,0
0,0,426.0666667,0,0.033333333,0,0,0,18,0,Jul,2,2,1,3,Returning_Visitor,FALSE,0
0,0,161.15,0.1,0.125,0,0,0,16,0,Aug,3,2,3,13,Returning_Visitor,FALSE,0
88.6,0,458.61,0.006779661,0.007605389,0,2,0,59,0,Aug,3,2,1,4,Returning_Visitor,TRUE,0
155,0,252.9833333,0.008333333,0.025,0,7,0,20,0,Oct,2,2,1,3,Returning_Visitor,FALSE,0
0,0,7091.697778,0.019259259,0.037964727,0,0,0,135,0,Sep,2,2,2,3,Returning_Visitor,FALSE,0
49.2,379,74.6,0,0.018181818,8.326728149,5,4,5,0,Sep,2,2,8,2,New_Visitor,FALSE,0
84.6,0,674.5333333,0,0.005319149,45.63345378,2,0,43,0,Oct,2,2,1,2,New_Visitor,FALSE,1
85.1,0,194.2285714,0.075,0.078125,0,1,0,8,0,Nov,3,3,1,1,Returning_Visitor,TRUE,0
0,0,1076.65,0.023809524,0.036507937,10.7869918,0,0,22,0,Aug,2,2,2,1,Returning_Visitor,FALSE,1
0,0,41.4,0,0.066666667,0,0,0,3,0,Sep,2,2,7,2,Returning_Visitor,FALSE,0
24.2,0,1376.3,0.008163265,0.03537415,6.012671082,2,0,46,0,Sep,2,4,3,1,Returning_Visitor,FALSE,0
0,91.2,1017.775758,0.052564103,0.049224806,0,0,2,24,0,Nov,2,2,9,20,Returning_Visitor,TRUE,0
31.2,0,824.86,0,0.008333333,0,1,0,31,0,Sep,1,1,1,3,New_Visitor,FALSE,0
91.9,0,273.8,0,0.005,0,2,0,6,0,Sep,3,2,1,2,New_Visitor,TRUE,0
31.6,0,75.6,0,0.028571429,0,2,0,4,0,Aug,2,2,7,4,Returning_Visitor,FALSE,0
99.2,0,106.9666667,0.025,0.015,0,2,0,7,0,Oct,3,2,1,2,Returning_Visitor,TRUE,0
175.1,0,27.6,0,0.011111111,0,6,0,3,0,Jul,2,10,3,5,New_Visitor,FALSE,0
0,0,338.2,0.030769231,0.069230769,0,0,0,13,0,Oct,1,1,4,4,Returning_Visitor,TRUE,0
0,0,987.77,0.015238095,0.067619048,0,0,0,21,0,Jul,2,4,3,1,Returning_Visitor,FALSE,0
80.06666667,812,3282.583983,0.007377049,0.016691039,45.55270796,10,1,113,0,Aug,2,2,3,1,Returning_Visitor,FALSE,0
70.5,0,51.3,0,0.00952381,0,4,0,3,0,Sep,3,3,4,5,New_Visitor,FALSE,0
128.5,0,796.7066667,0.027027027,0.041441441,0,6,1,32,0,Nov,2,4,1,1,Returning_Visitor,TRUE,0
0,0,587.9,0.023076923,0.037179487,0,0,0,26,0,June,3,2,5,13,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,June,3,2,3,13,Returning_Visitor,FALSE,0
23.2,0,0,0,0.033333333,0,1,0,0,0,Oct,2,2,6,3,Returning_Visitor,FALSE,1
11,0,2149.190195,0.02705314,0.048201119,0,4,0,44,0,Aug,1,1,1,3,Returning_Visitor,FALSE,0
0,0,507.5,0.007843137,0.011671335,12.01221257,0,0,51,0,Oct,3,2,1,1,Returning_Visitor,TRUE,1
173.9666667,0,930.3666667,0.018181818,0.017272727,0,5,0,17,0,Aug,2,2,3,4,Returning_Visitor,FALSE,0
174.3,0,794.7131148,0.032954545,0.056528671,0,5,0,39,0,Sep,1,2,1,1,Returning_Visitor,FALSE,0
7,0,1739.575,0.038095238,0.06037037,0,1,0,27,0,Jul,2,2,7,1,Returning_Visitor,FALSE,0
415.55,0,4424.621667,0.004273504,0.023036223,13.29131586,5,0,115,0,Aug,2,4,4,1,Returning_Visitor,TRUE,1
21.2,0,897.8,0,0.055555556,0,2,0,7,0,Aug,2,2,1,1,Returning_Visitor,FALSE,0
59.4,0,891.568795,0,0,258.5498732,1,0,73,0,Sep,2,2,3,2,New_Visitor,FALSE,1
115.8,0,1516.73,0.007936508,0.01982092,0,5,0,60,0,Aug,2,2,4,3,Returning_Visitor,TRUE,0
399.2,34.3,1713.21619,0.062222222,0.090962963,3.16569129,5,2,42,0,June,2,2,6,13,Returning_Visitor,FALSE,0
106.9,0,7442.388149,0.012735849,0.028901336,0,5,0,211,0,Aug,2,2,3,13,Returning_Visitor,FALSE,0
0,0,245.4,0.025,0.08125,3.27121463,0,0,7,0,Sep,3,7,3,4,Returning_Visitor,FALSE,0
0,0,922.3,0.019047619,0.034920635,0,0,0,42,0,Aug,3,2,8,2,Returning_Visitor,FALSE,0
32,0,425.0333333,0,0.0125,0,5,0,30,0,Oct,2,2,7,1,Returning_Visitor,FALSE,0
54.4,0,2889.946154,0.002898551,0.008789401,0,4,0,68,0,June,4,1,4,1,Returning_Visitor,FALSE,0
217.8666667,0,614.6409524,0,0.027777778,0,2,0,15,0,Nov,1,1,2,2,Returning_Visitor,FALSE,0
0,0,150.6,0,0.033333333,0,0,0,2,0,Oct,2,2,3,5,Returning_Visitor,FALSE,0
212.6,0,3898.816667,0,0.00411985,0,3,0,87,0,Sep,2,2,7,1,Returning_Visitor,FALSE,0
160.2,0,381.6166667,0,0.011904762,0,1,0,13,0,Oct,1,2,3,2,New_Visitor,FALSE,0
85.48223443,5.5,3818.308629,0.007264957,0.018863427,0.154821253,8,1,227,0,Oct,2,2,1,13,Returning_Visitor,FALSE,0
0,0,169.1666667,0,0.036363636,0,0,0,11,0,Oct,2,2,1,1,Returning_Visitor,FALSE,0
169.2,0,1433.163333,0.008333333,0.006944444,0,1,0,24,0,Aug,3,2,3,4,Returning_Visitor,TRUE,1
125.7333333,0,81.66666667,0.033333333,0.024166667,0,8,0,7,0,Sep,2,2,1,1,Returning_Visitor,FALSE,0
22.2,0,348.54,0,0.005194805,16.1722885,1,0,9,0,Nov,2,2,3,3,Returning_Visitor,FALSE,1
0,0,447.7166667,0,0.011111111,0,0,0,19,0,Sep,3,2,1,2,Returning_Visitor,TRUE,0
86.6,0,1678.4,0.031060606,0.046893939,0,3,0,41,0,June,2,2,1,1,Returning_Visitor,FALSE,0
154.0229167,0,1388.052366,0.008611111,0.02038584,18.19675574,10,0,50,0,Sep,3,2,3,4,Returning_Visitor,FALSE,0
132.92,212.8,1335.773333,0.014285714,0.034484127,11.11383981,3,4,36,0,Nov,2,7,2,2,Returning_Visitor,FALSE,0
260.7361111,186.5,2921.902778,0.013661202,0.02989071,8.339171985,14,3,51,0,Nov,4,2,7,1,Returning_Visitor,TRUE,1
0,0,535.3995238,0,0.02962963,0,0,0,18,0,June,1,1,1,2,Returning_Visitor,FALSE,0
0,0,650.1333333,0.05,0.07962963,0,0,0,18,0,Jul,2,2,3,4,Returning_Visitor,FALSE,0
162.625,0,841.3583333,0.000724638,0.0125,0,9,0,37,0,Sep,2,10,1,1,Returning_Visitor,FALSE,0
72.6,0,544.1,0,0.002,0,3,0,17,0,Sep,2,2,9,2,New_Visitor,FALSE,0
92.6,0,626.6,0,0.024242424,0,3,0,9,0,Nov,2,2,5,2,Returning_Visitor,TRUE,0
0,0,5332.547778,0.013882353,0.0654082,0,0,0,86,0,Aug,2,2,4,1,Returning_Visitor,FALSE,0
4,0,44.4,0,0.05,0,2,0,2,0,Sep,2,10,3,5,New_Visitor,FALSE,0
43,0,725.3333333,0.005714286,0.017142857,0,5,0,36,0,Sep,2,2,3,13,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,5,0,Jul,3,2,3,1,Returning_Visitor,TRUE,0
0,0,297.3,0.013636364,0.037207792,10.95661974,0,0,23,0,Sep,2,2,3,1,Returning_Visitor,FALSE,1
81.6,0,1096.42,0.041945289,0.072659574,0,4,0,45,0,Jul,3,2,6,13,Returning_Visitor,FALSE,0
0,39.4,169.9666667,0,0.00625,0,0,2,6,0,Jul,2,2,3,2,Returning_Visitor,TRUE,0
0,0,2084.479524,0.004761905,0.014920635,0,0,0,42,0,Oct,1,1,1,2,Returning_Visitor,FALSE,0
287.5,12.5,979,0.01025641,0.041025641,0,2,2,9,0,Oct,1,1,4,3,Returning_Visitor,FALSE,0
189.8,0,208.8333333,0,0.015384615,70.31635146,6,0,9,0,Nov,2,2,3,2,New_Visitor,FALSE,1
129.9,0,1438.71,0.011351351,0.033766459,0,8,0,70,0,Jul,2,2,7,1,Returning_Visitor,FALSE,0
50.06666667,0,2184.484938,0.001851852,0.005588342,0,3,0,159,0,Oct,2,2,4,4,Returning_Visitor,TRUE,0
0,0,803.5833333,0.007142857,0.033333333,0,0,0,28,0,Jul,3,2,3,15,Returning_Visitor,FALSE,0
3,0,133.3666667,0.054545455,0.042424242,4.760328465,1,0,9,0,Jul,3,2,4,1,Returning_Visitor,FALSE,1
35.2,0,1535.666667,0.012765957,0.014184397,17.21022568,3,0,44,0,Jul,1,1,1,3,Returning_Visitor,FALSE,0
31.7,239.2,78.5,0,0.008333333,0,5,3,3,0,Sep,2,2,1,5,New_Visitor,FALSE,0
159.7,72.6,531.72,0,0.003921569,0,6,1,44,0,Oct,2,2,2,5,New_Visitor,FALSE,0
246.6,0,1805.146667,0.012244898,0.02122449,0,5,0,46,0,June,2,2,8,1,Returning_Visitor,FALSE,0
227.6,0,5284.816825,0,0.002849003,0,2,0,115,0,Oct,2,2,4,4,Returning_Visitor,FALSE,0
215.5,12,245.6,0,0.0125,0,9,1,12,0,Oct,2,2,4,5,New_Visitor,FALSE,0
0,0,950.0166667,0.009090909,0.027056277,0,0,0,24,0,Oct,2,2,1,20,Returning_Visitor,FALSE,0
28.2,37.3,70.46666667,0.058333333,0.086904762,0,1,1,7,0,Oct,2,2,1,20,Returning_Visitor,FALSE,0
173.4115512,0,5721.800123,0.001142857,0.009090249,17.79812649,8,0,162,0,Oct,2,2,1,1,Returning_Visitor,FALSE,0
0,0,336.8833333,0,0.04,30.21969637,1,0,9,0,Sep,1,2,6,4,Returning_Visitor,FALSE,1
217.4,67.4,428.3,0,0.007142857,0,8,2,24,0,Sep,2,4,4,5,New_Visitor,FALSE,0
22.2,0,163.9,0,0.018181818,0,2,0,10,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,44.4,0,0.05,0,0,0,4,0,June,2,10,1,3,Returning_Visitor,FALSE,0
608.14,733.8,4948.398759,0.006631763,0.013527508,10.15064372,18,6,168,0,Aug,2,2,3,1,Returning_Visitor,TRUE,0
444.7,0,3296.55,0.006666667,0.0265,0,3,0,59,0,Jul,2,2,4,13,Returning_Visitor,FALSE,0
376.3333333,69.4,7263.957157,0.003592814,0.007729114,3.104019139,8,3,161,0,Jul,1,1,3,3,Returning_Visitor,FALSE,0
81.6,0,107.2,0.018181818,0.027272727,0,1,0,10,0,Oct,2,2,3,20,Returning_Visitor,FALSE,0
31.1,31.2,792.7333333,0.013043478,0.048115942,8.611221424,2,3,18,0,June,2,5,3,20,Returning_Visitor,FALSE,0
0,0,1555.601212,0,0.009511278,0,0,0,28,0,Nov,3,2,2,2,Returning_Visitor,FALSE,0
294.6587879,97.64,3173.210417,0.003138528,0.00912201,5.866248908,9,2,107,0,June,1,1,1,2,Returning_Visitor,FALSE,0
23.2,0,119.2,0,0.015384615,0,2,0,11,0,Sep,2,2,2,2,New_Visitor,TRUE,0
0,0,2021.4,0.007692308,0.030769231,0,0,0,26,0,Jul,3,3,1,4,Returning_Visitor,FALSE,0
47.2,0,12,0,0.04,0,3,0,2,0,Sep,2,5,4,2,New_Visitor,FALSE,0
0,0,65.4,0.05,0.15,0,0,0,8,0,Aug,1,1,1,3,Returning_Visitor,FALSE,0
0,0,493.58,0,0.006451613,0,0,0,31,0,Sep,2,2,3,2,Returning_Visitor,TRUE,0
314.505,0,1048.663333,0,0.008695652,87.25396293,16,0,37,0,Nov,1,1,3,2,New_Visitor,FALSE,1
0,0,1023.506667,0,0.009090909,45.71146255,0,0,55,0,Aug,2,2,1,4,Returning_Visitor,FALSE,1
0,0,44.8,0,0.033333333,50.36347405,0,0,5,0,Jul,4,1,3,1,Returning_Visitor,FALSE,1
0,17.2,5496.25,0.003191489,0.014078014,0.139200623,0,2,93,0,Jul,2,2,1,1,Returning_Visitor,FALSE,1
0,0,526.8,0,0.010526316,104.2012273,0,0,20,0,Sep,2,2,1,2,Returning_Visitor,FALSE,1
140.1666667,244.3,307.4435055,0.044444444,0.067397661,0,2,4,14,0,Sep,3,2,1,1,Returning_Visitor,FALSE,0
515.6133333,85.14,1558.62,0.003636364,0.011878788,12.12586885,10,3,50,0,Aug,3,2,4,4,Returning_Visitor,TRUE,1
0,0,469.1,0,0.015,0,0,0,30,0,Jul,2,4,4,4,Returning_Visitor,FALSE,0
20.2,0,357.4,0,0.011111111,0,2,0,16,0,Oct,2,2,2,2,New_Visitor,TRUE,0
19.2,0,2197,0,0.013636364,0,1,0,42,0,Oct,2,2,1,1,Returning_Visitor,FALSE,0
47.4,0,146.4,0.022222222,0.062962963,29.65880372,1,0,6,0,Oct,2,2,1,2,Returning_Visitor,FALSE,0
0,0,150.4,0,0.013333333,0,0,0,15,0,Nov,2,2,7,20,Returning_Visitor,FALSE,0
168.7,0,1062.704762,0.005405405,0.013719827,0,7,0,34,0,Sep,2,2,3,2,New_Visitor,FALSE,0
0,0,566.4866667,0,0.039365079,18.30205576,0,0,16,0,Sep,3,2,2,1,Returning_Visitor,FALSE,1
178.92,6,1017.576667,0.013157895,0.011842105,0,5,1,33,0,Nov,3,2,1,3,Returning_Visitor,FALSE,0
0,0,690.3133333,0.028571429,0.057142857,0,0,0,16,0,Oct,2,2,1,1,Returning_Visitor,FALSE,0
26.2,0,487.6,0,0.025,0,2,0,4,0,Sep,2,2,1,4,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Jul,3,2,1,4,Returning_Visitor,TRUE,0
46.3,0,9,0,0.025,0,7,0,2,0,Sep,2,4,1,2,New_Visitor,FALSE,0
0,0,24,0,0.066666667,0,0,0,3,0,Sep,2,2,3,3,Returning_Visitor,FALSE,0
209.2,0,447.1666667,0.008695652,0.041304348,0,5,0,18,0,Aug,1,1,1,1,Returning_Visitor,FALSE,0
0,0,1190.941667,0,0.003174603,0,0,0,22,0,Nov,3,2,2,6,New_Visitor,TRUE,0
55.4,96.8,600.5733333,0.013793103,0.022413793,2.812474051,2,2,26,0,Aug,2,2,1,2,Returning_Visitor,FALSE,0
0,0,34.2,0.066666667,0.1,0,0,0,3,0,Oct,3,2,5,13,Returning_Visitor,FALSE,0
0,0,527.8333333,0.02962963,0.048148148,0,0,0,28,0,Oct,2,2,2,13,Returning_Visitor,FALSE,0
103.6,0,1933.559259,0.005333333,0.026377261,7.806338478,7,0,72,0,Sep,2,2,6,2,Returning_Visitor,FALSE,0
182.4,0,1165.944762,0,0.007407407,0,2,0,27,0,Nov,2,4,6,11,New_Visitor,TRUE,0
190.55,6,280.65,0.031313131,0.043198653,0,15,2,21,0,Oct,1,1,7,3,Returning_Visitor,FALSE,0
161.1076923,108.3,2982.063248,0.016352201,0.037389344,5.721365099,5,5,44,0,Nov,1,1,4,1,Returning_Visitor,FALSE,1
33.2,0,7,0,0,0,2,0,1,0,Oct,2,5,3,2,New_Visitor,TRUE,0
0,0,152,0.111111111,0.155555556,0,0,0,9,0,Jul,2,2,7,1,Returning_Visitor,TRUE,0
308.5859649,0,1784.755219,0.000352113,0.001928521,0.384720286,8,0,67,0,Sep,3,2,1,2,Returning_Visitor,FALSE,0
1660.3,0,45.7,0,0.016666667,113.9293434,4,0,2,0,Sep,2,10,1,2,Returning_Visitor,FALSE,1
36.2,0,1805.083333,0,0.008695652,3.586636448,2,0,22,0,Sep,2,2,1,2,Returning_Visitor,TRUE,1
913.5222222,141.88,1293.652222,0.002631579,0.020570175,1.483746347,13,3,29,0,Aug,2,2,4,2,Returning_Visitor,TRUE,0
0,0,616.5,0,0.01,0,0,0,20,0,Nov,3,3,1,3,New_Visitor,FALSE,0
180.0666667,0,111.8,0,0.007142857,0,6,0,3,0,Aug,2,2,9,5,New_Visitor,TRUE,0
20.2,0,3107.173333,0.002597403,0.017041847,18.74860165,1,0,77,0,Sep,2,2,7,1,Returning_Visitor,FALSE,1
0,0,478.26,0,0.015384615,0,0,0,15,0,Nov,2,2,8,20,Returning_Visitor,FALSE,0
0,0,598.6,0,0.033333333,0,0,0,15,0,Jul,2,2,1,2,Returning_Visitor,FALSE,0
0,0,747.9077778,0.027526132,0.048583043,0,0,0,41,0,June,1,1,7,3,Returning_Visitor,FALSE,0
74.4,0,2810.797158,0.001909722,0.016226074,0,5,0,140,0,Sep,2,2,3,4,Returning_Visitor,TRUE,0
0,0,453.9,0.101149425,0.128275862,0,0,0,29,0,Jul,1,1,1,3,Returning_Visitor,FALSE,0
94.6,0,4,0,0.05,0,3,0,1,0,Jul,2,2,1,2,New_Visitor,FALSE,0
0,105.1333333,526.3761905,0.052941176,0.045751634,0,0,1,17,0,June,3,2,6,13,Returning_Visitor,FALSE,0
73.95833333,0,864.9983333,0.025,0.0375,27.83116147,2,0,17,0,Sep,3,2,4,1,Returning_Visitor,FALSE,1
0,0,252.8,0,0.1,0,0,0,2,0,Oct,2,5,9,13,Returning_Visitor,TRUE,0
0,0,269.4,0.053333333,0.064444444,0,0,0,15,0,Aug,2,2,3,1,Returning_Visitor,FALSE,0
177.2,0,817.4333333,0,0.011111111,0,9,0,34,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
0,0,589.5,0.018333333,0.034416667,0,0,0,40,0,Aug,3,2,1,1,Returning_Visitor,TRUE,0
94.86666667,0,812.1357143,0.008333333,0.042708333,18.08644865,4,0,22,0,Jul,3,2,2,4,Returning_Visitor,FALSE,1
33.4,0,1795.925,0,0.01,0,2,0,35,0,Nov,2,2,1,3,Returning_Visitor,FALSE,0
143.8,94.8,890.1952381,0,0.004166667,0,2,2,23,0,Jul,2,2,2,1,New_Visitor,FALSE,0
327.2357143,260,443.4990476,0,0.022666667,18.50321705,7,4,42,0,Jul,2,4,6,1,Returning_Visitor,FALSE,1
16.2,0,60.6,0.025,0.075,0,2,0,4,0,Sep,2,4,1,3,Returning_Visitor,FALSE,1
0,0,748.2333333,0,0,0,0,0,13,0,Oct,1,1,1,2,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,June,3,2,1,1,Returning_Visitor,TRUE,0
57.4,0,423.5,0,0.008695652,0,5,0,21,0,Sep,2,2,1,2,Returning_Visitor,FALSE,0
186.6666667,790.0066667,1720.444748,0.000980392,0.007866316,3.801048407,7,7,57,0,Sep,3,2,6,2,Returning_Visitor,TRUE,0
54.8,28.2,203.0677778,0,0.008,44.35972562,3,1,24,0,June,2,2,1,4,Returning_Visitor,FALSE,1
27.2,0,396,0,0.02,0,1,0,9,0,Nov,2,4,1,2,Returning_Visitor,FALSE,0
341.8166667,51.4,9661.585763,0.00304414,0.012547206,3.459384236,19,1,429,0,Sep,2,2,9,1,Returning_Visitor,FALSE,0
80.6,0,639.4933333,0,0.005,0,4,0,39,0,Nov,1,2,1,20,Returning_Visitor,FALSE,0
0,0,934.8704274,0.008080808,0.036336088,0,0,1,65,0,Oct,1,1,3,2,Returning_Visitor,TRUE,0
0,0,3371.05,0.003773585,0.022012579,0,0,0,54,0,Jul,2,4,1,3,Returning_Visitor,FALSE,0
240.8,4,279.8333333,0,0.00625,0,3,1,13,0,Nov,3,2,2,2,Returning_Visitor,FALSE,0
0,0,58.6,0,0.05,113.3238614,1,0,3,0,Oct,2,2,9,2,Returning_Visitor,TRUE,1
16,0,3908.754762,0,0.001587302,1.298232174,3,0,63,0,Aug,4,1,6,4,Returning_Visitor,FALSE,0
0,105.8,868.1636364,0,0.036803966,9.550627398,0,1,44,0,Sep,2,6,4,2,Returning_Visitor,FALSE,0
52.4,0,176.1,0,0.011764706,0,1,0,16,0,Aug,1,1,1,5,Returning_Visitor,TRUE,0
8,0,699.2671429,0.028571429,0.037698413,10.79250883,1,0,22,0,Jul,3,2,1,1,Returning_Visitor,FALSE,1
199.4562728,299.0333333,23342.08205,0.009853301,0.022771363,0.150650498,20,7,686,0,Aug,2,2,1,1,Returning_Visitor,FALSE,0
666.2,173.54,1581.48831,0,0.010419753,35.22837227,3,5,27,0,Oct,3,6,3,20,Returning_Visitor,FALSE,0
5,0,246.3933333,0.044444444,0.075925926,0,3,0,16,0,Oct,3,2,1,4,Returning_Visitor,TRUE,0
446.3833333,0,789.1266667,0.01,0.012860238,37.5474164,6,0,28,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
106.6,0,203.98,0,0.004444444,0,3,0,11,0,Jul,2,2,1,3,New_Visitor,FALSE,0
221.7279167,144.2,5944.387373,0.011252599,0.031851593,2.045137389,12,4,136,0,Oct,2,5,1,1,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Jul,3,2,4,1,Returning_Visitor,FALSE,0
167,0,1113.898538,0.016666667,0.030296143,0,18,0,37,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
5,0,119.6,0,0.014285714,0,1,0,6,0,Jul,2,2,1,2,New_Visitor,FALSE,1
141.6333333,0,386.3,0,0.023529412,0,10,0,13,0,Sep,2,2,1,3,Returning_Visitor,FALSE,0
35.3,0,20.1,0,0,40.27815244,2,0,2,0,Sep,2,2,1,6,New_Visitor,FALSE,1
26.2,0,2451.346667,0.007692308,0.021318681,0,1,0,92,0,Jul,4,1,3,1,Returning_Visitor,FALSE,0
46.4,0,349,0.02,0.08,0,2,0,8,0,Aug,4,1,1,1,Returning_Visitor,FALSE,0
0,13.1,1918.966667,0.01031746,0.022246642,0,0,1,62,0,Aug,2,4,1,4,Returning_Visitor,FALSE,0
0,11.4,763.6614286,0.004545455,0.021212121,0,0,2,43,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
137,0,185.4,0,0.028571429,44.89345937,2,0,6,0,Oct,2,2,7,4,Returning_Visitor,FALSE,1
0,0,0,0.2,0.2,0,0,0,1,0,Oct,2,5,1,20,Returning_Visitor,FALSE,1
0,0,317.0666667,0.035714286,0.05,0,0,0,14,0,Aug,1,1,9,3,Returning_Visitor,FALSE,0
0,0,72.4,0.1,0.125,0,0,0,4,0,Jul,1,1,3,3,Returning_Visitor,FALSE,0
103.6,0,1003.38,0.068292683,0.08699187,0,3,0,39,0,Aug,1,1,1,3,Returning_Visitor,FALSE,0
0,0,90.8,0,0.025,0,0,0,4,0,Oct,1,1,3,2,Returning_Visitor,TRUE,0
0,0,4157.633333,0.01,0.028013468,0,0,0,91,0,Jul,2,2,1,13,Returning_Visitor,FALSE,0
141,0,830.3411669,0.004421769,0.028456454,0,6,0,47,0,Aug,1,1,4,2,Returning_Visitor,FALSE,0
391.3,0,1015.3,0,0.004166667,61.91792063,4,0,24,0,Aug,2,2,3,2,New_Visitor,FALSE,1
73.3,0,2872.719031,0.000226757,0.011948854,5.915342917,6,1,120,0,Aug,2,2,2,1,Returning_Visitor,FALSE,0
40.2,16.13333333,229.8833333,0,0.014285714,0,4,1,9,0,Oct,2,2,6,2,New_Visitor,FALSE,0
